ROW_NUM,YM,CTRD_NM,CTRD_CODE,SLAU_PLACE_NM,LVSTCKSPC_NM,LVSTCKSPC_CODE,THSMON,THSMON_ACMTL
41754,202603,전북,6450000,산수들주식회사,염소,LBI1000623,261,483
41755,202603,전북,6450000, 유한회사 금돈,돼지,LBI1000006,23718,70397
41756,202603,전북,6450000,(주)삼호유황오리,오리,LBI1000016,229806,429254
41968,202603,전북,6450000,(주)동우팜투테이블,닭,LBI1000088,6112462,16936229
41969,202603,전북,6450000,(주)코리아더커드,닭,LBI1000088,2278339,5775216
41970,202603,전북,6450000,(주)하림 정읍공장,닭,LBI1000088,4684253,13578788
41971,202603,전북,6450000,(주)참프레,오리,LBI1000016,226625,497519
41736,202603,충남,6440000,(주)마니커 천안지점,닭,LBI1000088,3152237,8990611
41723,202603,충남,6440000,산성식품,염소,LBI1000623,1772,2982
41734,202603,충남,6440000,(주)들녘,닭,LBI1000088,581899,1865935
41709,202603,충북,6430000,주식회사 모란식품,오리,LBI1000016,200025,347289
41721,202603,충남,6440000,(주)홍주미트,돼지,LBI1000006,65209,174723
41733,202603,충남,6440000,논산계룡축협축산물유통센터,돼지,LBI1000006,58749,160212
41720,202603,충북,6430000,(주)대산푸드지점,돼지,LBI1000006,21061,59185
41719,202603,충북,6430000,(주)충남에프앤비 충주공장,돼지,LBI1000006,26063,68049
41718,202603,충북,6430000,제천염소도축장,염소,LBI1000623,629,1162
41717,202603,충북,6430000,농협경제지주주식회사 음성축산물공판장,소,LBI1000080,13792,40727
41716,202603,충북,6430000,농협경제지주주식회사 음성축산물공판장,돼지,LBI1000006,10452,27301
41714,202603,충북,6430000,예성실업,염소,LBI1000623,762,1342
41713,202603,충북,6430000,농업회사법인(주)주원산오리,오리,LBI1000016,245513,858322
41712,202603,충북,6430000,동아식품,돼지,LBI1000006,8582,29237
41711,202603,충북,6430000,(주)팜스코,돼지,LBI1000006,29899,81455
41710,202603,충북,6430000,(주)농협목우촌,닭,LBI1000088,1114633,3243714
41715,202603,충북,6430000,충청산업,염소,LBI1000623,1474,2404
41708,202603,충북,6430000,(주)체리부로,닭,LBI1000088,4494357,12886155
41727,202603,충남,6440000,백제나루 영농조합법인,돼지,LBI1000006,34845,98598
41731,202603,충남,6440000,사조산업(주) ,돼지,LBI1000006,40217,97764
41707,202603,충북,6430000,대성실업(주),돼지,LBI1000006,33416,88275
41730,202603,충남,6440000,화정식품,소,LBI1000080,31,348
41729,202603,충남,6440000,화정식품,돼지,LBI1000006,16320,43485
41728,202603,충남,6440000,백제나루 영농조합법인,소,LBI1000080,274,1038
41726,202603,충남,6440000,중앙산업,소,LBI1000080,114,557
41725,202603,충남,6440000,중앙산업,말,LBI1000007,22,40
41724,202603,충남,6440000,중앙산업,돼지,LBI1000006,33405,88519
41722,202603,충남,6440000,(주)홍주미트,소,LBI1000080,2655,8339
41732,202603,충남,6440000,(주) 신우 에프에스,닭,LBI1000088,2938619,9003136
41414,202602,경북,6470000,안동봉화축협 안동축산물공판장,염소,LBI1000623,74,74
41418,202602,경남,6480000,주식회사해드림엘피씨,돼지,LBI1000006,39301,96612
41417,202602,경남,6480000,부경제일축산물유통센터(주),소,LBI1000080,110,281
41416,202602,경남,6480000,부경제일축산물유통센터(주),돼지,LBI1000006,26318,54921
41415,202602,경남,6480000,(주)한려식품,닭,LBI1000088,364626,665214
41409,202602,경북,6470000,(주)소백산한우,돼지,LBI1000006,10415,20713
41413,202602,경북,6470000,안동봉화축협 안동축산물공판장,소,LBI1000080,1360,4213
41412,202602,경북,6470000,안동봉화축협 안동축산물공판장,돼지,LBI1000006,24859,48665
41411,202602,경북,6470000,농업회사법인 김천염소산업(주),염소,LBI1000623,475,475
41410,202602,경북,6470000,(주)소백산한우,소,LBI1000080,363,1519
41408,202602,경북,6470000,(주)올품,닭,LBI1000088,5440541,11633567
41420,202602,경남,6480000,부경양돈협동조합 부경축산물공판장,돼지,LBI1000006,59965,135169
41419,202602,경남,6480000,주식회사 정다운 하동공장,오리,LBI1000016,127058,207960
41432,202602,제주,6500000,농업회사법인(주)한라씨에프엔,닭,LBI1000088,222135,489267
41421,202602,경남,6480000,부경양돈협동조합 부경축산물공판장,소,LBI1000080,7478,22722
41422,202602,경남,6480000,농업회사법인 서라벌 주식회사,돼지,LBI1000006,21317,47851
41423,202602,경남,6480000,농업회사법인 이스트스프링 주식회사,돼지,LBI1000006,21,160
41424,202602,경남,6480000,농업회사법인 이스트스프링 주식회사,염소,LBI1000623,810,810
41425,202602,경남,6480000,창녕축산물공판장,소,LBI1000080,1990,6281
41426,202602,제주,6500000,건강한닭영농조합법인,닭,LBI1000088,217545,427191
41427,202602,제주,6500000,제주축협축산물공판장,돼지,LBI1000006,35867,70487
41428,202602,제주,6500000,제주축협축산물공판장,말,LBI1000007,49,113
41429,202602,제주,6500000,제주축협축산물공판장,소,LBI1000080,363,993
41430,202602,제주,6500000,제주축협축산물공판장,면양,LBI1000086,5,10
41431,202602,제주,6500000,제주축협축산물공판장,염소,LBI1000623,63,63
41406,202602,경북,6470000,구미칠곡축협(축산물유통센터),돼지,LBI1000006,16514,33068
41433,202602,제주,6500000,제주양돈축산업협동조합 축산물종합유통센터,돼지,LBI1000006,38668,78740
41407,202602,경북,6470000,구미칠곡축협(축산물유통센터),소,LBI1000080,137,323
41400,202602,경북,6470000,주식회사 새람,소,LBI1000080,738,1952
41405,202602,경북,6470000,울릉군축산물유통센타,염소,LBI1000623,23,23
41372,202602,전남,6460000,(주)체리부로 금계지점,닭,LBI1000088,686237,1658169
41380,202602,전남,6460000,(주)오성식품,돼지,LBI1000006,5402,11439
41379,202602,전남,6460000,새순천축산,소,LBI1000080,232,576
41378,202602,전남,6460000,새순천축산,돼지,LBI1000006,6833,15304
41377,202602,전남,6460000,(주)일영이부쳐스,오리,LBI1000016,230847,512700
41376,202602,전남,6460000,(주)대호축산,소,LBI1000080,197,476
41375,202602,전남,6460000,(주)대호축산,돼지,LBI1000006,3017,6659
41374,202602,전남,6460000,대원축산(주),소,LBI1000080,1124,2645
41373,202602,전남,6460000,대원축산(주),돼지,LBI1000006,1132,2426
41371,202602,전남,6460000,농업회사법인주식회사만나,소,LBI1000080,306,782
41404,202602,경북,6470000,울릉군축산물유통센타,소,LBI1000080,13,17
41370,202602,전남,6460000,농업회사법인주식회사만나,돼지,LBI1000006,4315,8212
41369,202602,전남,6460000,(주)미스터덕,오리,LBI1000016,266050,580757
41368,202602,전남,6460000,농협나주축산물공판장,소,LBI1000080,2750,8256
41367,202602,전남,6460000,농협나주축산물공판장,돼지,LBI1000006,30303,60856
41366,202602,전북,6450000,주식회사 중앙축산 농업회사법인,소,LBI1000080,311,944
41365,202602,전북,6450000,농업회사 법인 한송 주식회사,닭,LBI1000088,405391,795734
41364,202602,전북,6450000,주식회사 정다운 익산공장,오리,LBI1000016,152572,355406
41363,202602,전북,6450000,도드람김제에프엠씨,돼지,LBI1000006,56235,125802
41381,202602,전남,6460000,(주)오성식품,소,LBI1000080,655,1442
41382,202602,전남,6460000,함평축산물종합처리장(주)농업회사법인,돼지,LBI1000006,19841,41136
41383,202602,전남,6460000,함평축산물종합처리장(주)농업회사법인,소,LBI1000080,596,1546
41384,202602,전남,6460000,(주) 유진,닭,LBI1000088,6437,6437
41403,202602,경북,6470000,울릉군축산물유통센타,돼지,LBI1000006,4,5
41402,202602,경북,6470000,(주)삼세,소,LBI1000080,1131,2952
41401,202602,경북,6470000,(주)삼세,돼지,LBI1000006,32358,66308
41399,202602,경북,6470000,주식회사 새람,돼지,LBI1000006,10180,19614
41398,202602,경북,6470000,농협경제지주주식회사고령축산물공판장,소,LBI1000080,3219,10806
41397,202602,경북,6470000,농협경제지주주식회사고령축산물공판장,돼지,LBI1000006,20554,43337
41396,202602,전남,6460000,가온축산,염소,LBI1000623,823,823
41395,202602,전남,6460000,농업회사법인(유)참푸른글로벌,소,LBI1000080,748,1839
41394,202602,전남,6460000,농업회사법인(유)참푸른글로벌,돼지,LBI1000006,19290,40798
41393,202602,전남,6460000,(주)보성녹돈,돼지,LBI1000006,6555,14660
41392,202602,전남,6460000,(주)금화,닭,LBI1000088,1664313,3572285
41391,202602,전남,6460000,농업회사법인 주식회사 다솔,오리,LBI1000016,581372,1261781
41390,202602,전남,6460000,농업회사법인녹색흑염소주식회사,염소,LBI1000623,1358,1358
41389,202602,전남,6460000,농업회사법인녹색흑염소주식회사,산양,LBI1000087,112,1705
41388,202602,전남,6460000,(주)정다운,오리,LBI1000016,219157,635297
41387,202602,전남,6460000,농업회사법인 (주)사조원 나주공장(오리),오리,LBI1000016,446170,1010805
41386,202602,전남,6460000,농업회사법인 (주)사조원 나주공장(삼계),닭,LBI1000088,557185,1213169
41385,202602,전남,6460000,(주)중앙축산농업회사법인 1공장,돼지,LBI1000006,29386,65176
41087,202602,충북,6430000,한우영농조합법인맥우,소,LBI1000080,256,574
41122,202602,충남,6440000,금화식품(주) 보령공장,닭,LBI1000088,1123828,2378678
41075,202602,강원,6420000,(주)현진,닭,LBI1000088,135033,402695
41064,202602,경기,6410000,에비앙푸드(주),닭,LBI1000088,598537,1387688
41065,202602,경기,6410000,(주)한강식품,닭,LBI1000088,5056568,10785683
41066,202602,경기,6410000,주식회사 도드람엘피씨,돼지,LBI1000006,47943,100233
41067,202602,경기,6410000,주식회사 도드람엘피씨,소,LBI1000080,4525,13445
41068,202602,경기,6410000,포천농축산(주),돼지,LBI1000006,16169,33853
41069,202602,경기,6410000,포천농축산(주),소,LBI1000080,538,1148
41070,202602,경기,6410000,(주)마니커 동두천지점,닭,LBI1000088,3016716,6827949
41071,202602,경기,6410000,농업회사법인정우식품(주),닭,LBI1000088,1132336,1952768
41072,202602,경기,6410000,농업회사법인주식회사 경기엘피씨,돼지,LBI1000006,33490,66538
41086,202602,충북,6430000,한우영농조합법인맥우,돼지,LBI1000006,11196,28216
41073,202602,경기,6410000,농업회사법인주식회사 경기엘피씨,소,LBI1000080,354,795
41074,202602,강원,6420000,주식회사 횡성케이씨,소,LBI1000080,699,2801
41077,202602,강원,6420000,주식회사 한다운에프에스엘,면양,LBI1000086,2,2
41146,202602,전북,6450000,(주)하림 정읍공장,닭,LBI1000088,4032276,8894535
41078,202602,강원,6420000,철원한양영농조합축산물종합처리장,돼지,LBI1000006,2892,5767
41079,202602,강원,6420000,(주)해마로,닭,LBI1000088,1144068,2474276
41080,202602,강원,6420000,우리손에프앤지 농업회사법인 (주) 강원엘피씨,돼지,LBI1000006,32392,64815
41081,202602,강원,6420000,우리손에프앤지 농업회사법인 (주) 강원엘피씨,소,LBI1000080,519,1584
41082,202602,강원,6420000,행구축산,염소,LBI1000623,263,263
41083,202602,강원,6420000,춘천흑염소도축장,염소,LBI1000623,180,458
41084,202602,강원,6420000,평창육가공 영농조합법인,돼지,LBI1000006,1150,2165
41085,202602,강원,6420000,평창육가공 영농조합법인,소,LBI1000080,237,823
41151,202602,전북,6450000,주식회사 싱그린에프에스,닭,LBI1000088,1243318,2301359
41150,202602,전북,6450000,(주)복수,소,LBI1000080,75,186
41149,202602,전북,6450000,(주)복수,돼지,LBI1000006,19414,39086
41148,202602,전북,6450000,(주)참프레,닭,LBI1000088,5392537,11670276
41063,202602,경기,6410000,(주)평농,소,LBI1000080,583,1262
41062,202602,경기,6410000,(주)평농,말,LBI1000007,25,52
41061,202602,경기,6410000,(주)평농,돼지,LBI1000006,9797,18989
41060,202602,경기,6410000,우진산업,소,LBI1000080,266,686
41123,202602,충남,6440000,(주)마니커 천안지점,닭,LBI1000088,2713700,5838374
40830,202602,광주,6290000,삼국산업,돼지,LBI1000006,6822,16547
41045,202602,광주,6290000,삼국산업,소,LBI1000080,335,821
41046,202602,대전,6300000,장원식품,돼지,LBI1000006,14196,30524
40829,202602,광주,6290000,삼호축산(주),소,LBI1000080,855,2090
41047,202602,대전,6300000,장원식품,소,LBI1000080,405,1109
41048,202602,울산,6310000,(주)한축산업,돼지,LBI1000006,4347,10606
41049,202602,울산,6310000,(주)한축산업,소,LBI1000080,383,745
41050,202602,울산,6310000,삼와산업주식회사,돼지,LBI1000006,2157,4766
41051,202602,울산,6310000,삼와산업주식회사,소,LBI1000080,332,594
41052,202602,울산,6310000,삼와산업주식회사,염소,LBI1000623,84,84
41053,202602,경기,6410000,주식회사 우경축산,돼지,LBI1000006,50633,109590
41054,202602,경기,6410000,주식회사 우경축산,소,LBI1000080,974,2223
41055,202602,경기,6410000,농협경제지주주식회사농협부천공판장,돼지,LBI1000006,5521,12200
41056,202602,경기,6410000,농협경제지주주식회사농협부천공판장,소,LBI1000080,3931,12513
41057,202602,경기,6410000,(주)협신식품,돼지,LBI1000006,9576,21525
41058,202602,경기,6410000,(주)협신식품,소,LBI1000080,3554,10236
41059,202602,경기,6410000,우진산업,돼지,LBI1000006,24501,51980
40828,202602,광주,6290000,삼호축산(주),돼지,LBI1000006,25719,57190
40827,202602,인천,6280000,삼성식품(주),소,LBI1000080,1176,3067
40826,202602,인천,6280000,삼성식품(주),돼지,LBI1000006,26803,57860
40825,202602,인천,6280000,인천식품(주),닭,LBI1000088,670720,1554225
40824,202602,대구,6270000,풀토래(주),닭,LBI1000088,1074960,2189178
40823,202602,대구,6270000,주식회사민속엘피씨,소,LBI1000080,1096,2778
40822,202602,대구,6270000,주식회사민속엘피씨,돼지,LBI1000006,24153,50090
41147,202602,전북,6450000,(주)참프레,오리,LBI1000016,92951,270894
41076,202602,강원,6420000,주식회사 한다운에프에스엘,소,LBI1000080,199,603
41145,202602,전북,6450000,(주)코리아더커드,닭,LBI1000088,1622065,3496877
41106,202602,충북,6430000,(주)충남에프앤비 충주공장,돼지,LBI1000006,21587,41986
41093,202602,충북,6430000,대성실업(주),돼지,LBI1000006,26831,54859
41094,202602,충북,6430000,(주)체리부로,닭,LBI1000088,3898577,8391798
41095,202602,충북,6430000,주식회사 모란식품,오리,LBI1000016,37393,147264
41096,202602,충북,6430000,(주)농협목우촌,닭,LBI1000088,916052,2129081
41097,202602,충북,6430000,(주)팜스코,돼지,LBI1000006,24479,51556
41098,202602,충북,6430000,동아식품,돼지,LBI1000006,8630,20655
41099,202602,충북,6430000,농업회사법인(주)주원산오리,오리,LBI1000016,313970,612809
41100,202602,충북,6430000,예성실업,염소,LBI1000623,580,580
41101,202602,충북,6430000,충청산업,염소,LBI1000623,930,930
41102,202602,충북,6430000,농협경제지주주식회사 음성축산물공판장,돼지,LBI1000006,7379,16849
41103,202602,충북,6430000,농협경제지주주식회사 음성축산물공판장,소,LBI1000080,10162,26935
41104,202602,충북,6430000,제천염소도축장,사슴,LBI1000017,1,1
41105,202602,충북,6430000,제천염소도축장,염소,LBI1000623,533,533
41107,202602,충북,6430000,(주)대산푸드지점,돼지,LBI1000006,18920,38124
41091,202602,충북,6430000,(주)박달재엘피씨(LPC),돼지,LBI1000006,22735,42554
41109,202602,충남,6440000,(주)홍주미트,소,LBI1000080,2059,5684
41110,202602,충남,6440000,산성식품,염소,LBI1000623,1210,1210
41111,202602,충남,6440000,중앙산업,돼지,LBI1000006,26497,55114
41112,202602,충남,6440000,중앙산업,말,LBI1000007,6,18
41113,202602,충남,6440000,중앙산업,소,LBI1000080,163,443
41114,202602,충남,6440000,백제나루 영농조합법인,돼지,LBI1000006,31848,63753
41115,202602,충남,6440000,백제나루 영농조합법인,소,LBI1000080,292,764
41116,202602,충남,6440000,화정식품,돼지,LBI1000006,12131,27165
